transaction_id;user_id;transaction_date;tx_type;merchant_category;amount_eur;fee_amount_eur;is_revenue_tx
T00052945;U004997;27/7/2025;Cash Withdrawal;ATM;20;0;0
T00052946;U004997;27/7/2025;Card Payment;Fuel;33,25;0,33;1
T00052947;U004997;28/7/2025;Card Payment;Online Retail;28,41;0,28;1
T00052948;U004997;25/8/2025;Card Payment;Transport;43,74;0,44;1
T00052949;U004997;19/8/2025;Card Payment;Groceries;61,17;0,61;1
T00052950;U004997;4/8/2025;Card Payment;Transport;16,06;0,16;1
T00052951;U004997;28/8/2025;Card Payment;Fuel;25,8;0,26;1
T00052952;U004997;6/8/2025;Card Payment;Dining;11,35;0,11;1
T00052953;U004997;1/8/2025;Bank Transfer;Transfer;145,01;0,58;1
T00052954;U004997;1/8/2025;Card Payment;Groceries;20,69;0,21;1
T00052955;U004997;26/9/2025;Bank Transfer;Transfer;184,49;0;0
T00052956;U004997;28/10/2025;Card Payment;Utilities;59,21;0,59;1
T00052957;U004997;4/10/2025;Bank Transfer;Transfer;30,08;0,12;1
T00052958;U004997;4/11/2025;Card Payment;Dining;27,42;0,27;1
T00052959;U004997;6/11/2025;Card Payment;Groceries;18,01;0,18;1
T00052960;U004997;11/11/2025;Card Payment;Utilities;15,28;0,15;1
T00052961;U004997;11/11/2025;Card Payment;Dining;11,01;0,11;1
T00052962;U004997;2/11/2025;Card Payment;Transport;16,38;0,16;1
T00052963;U004997;4/11/2025;Card Payment;Dining;31,26;0,31;1
T00052964;U004997;25/12/2025;Card Payment;Online Retail;17,97;0,18;1
T00052965;U004997;28/12/2025;Card Payment;Entertainment;24,92;0,25;1
T00052966;U004997;15/12/2025;Bank Transfer;Transfer;109,12;0,44;1
T00052967;U004997;13/12/2025;Card Payment;Utilities;26,86;0,27;1
T00052968;U005000;18/11/2025;Bank Transfer;Transfer;89,51;0,36;1
T00052969;U005000;21/11/2025;Bank Transfer;Transfer;51,87;0,21;1
T00052970;U005000;12/11/2025;Card Payment;Entertainment;22,85;0,23;1
T00052971;U005000;23/11/2025;Card Payment;Dining;19,98;0,2;1
T00052972;U005000;23/12/2025;Card Payment;Groceries;51,55;0,52;1
T00052973;U005000;10/12/2025;Card Payment;Fuel;11,22;0,11;1
T00052974;U005000;11/12/2025;Card Payment;Dining;21,38;0,21;1
T00052975;U005000;9/12/2025;Bank Transfer;Transfer;16,13;0,06;1
T00052976;U005002;27/9/2025;Card Payment;Online Retail;28,67;0,29;1
T00052977;U005002;29/9/2025;Card Payment;Travel;33,87;0,34;1
T00052978;U005002;30/9/2025;Card Payment;Transport;28,88;0,29;1
T00052979;U005002;29/9/2025;Card Payment;Transport;13,09;0,13;1
T00052980;U005002;18/10/2025;Card Payment;Online Retail;30,18;0,3;1
T00052981;U005002;19/11/2025;Card Payment;Utilities;79,57;0,8;1
T00052982;U005002;5/11/2025;Card Payment;Fuel;30,21;0,3;1
T00052983;U005002;6/12/2025;Card Payment;Transport;8,67;0,09;1
T00052984;U005002;22/12/2025;Card Payment;Transport;21,37;0,21;1
T00052985;U005002;1/12/2025;Card Payment;Utilities;38,13;0,38;1
T00052986;U005002;6/12/2025;Card Payment;Travel;39,83;0,4;1
T00052987;U005002;12/12/2025;Card Payment;Travel;55,68;0,56;1
T00052988;U005003;24/1/2025;Card Payment;Dining;42,37;0,42;1
T00052989;U005003;25/1/2025;Card Payment;Groceries;26,88;0,27;1
T00052990;U005003;31/1/2025;Card Payment;Dining;40,79;0,41;1
T00052991;U005003;24/1/2025;Bank Transfer;Transfer;167,25;0,67;1
T00052992;U005003;22/1/2025;Bank Transfer;Transfer;33,08;0,13;1
T00052993;U005003;15/2/2025;Card Payment;Groceries;58,08;0,58;1
T00052994;U005003;13/2/2025;Card Payment;Entertainment;24,96;0,25;1
T00052995;U005003;24/2/2025;Card Payment;Entertainment;26,32;0,26;1
T00052996;U005003;3/2/2025;Card Payment;Dining;12,23;0,12;1
T00052997;U005003;16/2/2025;Card Payment;Travel;15,67;0,16;1
T00052998;U005003;27/3/2025;Bank Transfer;Transfer;14,22;0,06;1
T00052999;U005003;10/3/2025;Card Payment;Entertainment;43,45;0,43;1
T00053000;U005003;20/3/2025;Card Payment;Fuel;29,47;0,29;1
T00053001;U005003;20/4/2025;Card Payment;Fuel;32,59;0,33;1
T00053002;U005003;25/4/2025;Card Payment;Dining;15,99;0,16;1
T00053003;U005003;2/4/2025;Bank Transfer;Transfer;90,66;0;0
T00053004;U005003;6/4/2025;Card Payment;Dining;147,93;1,48;1
T00053005;U005003;23/4/2025;Card Payment;Online Retail;25,45;0,25;1
T00053006;U005003;31/5/2025;Card Payment;Groceries;41,98;0,42;1
T00053007;U005003;27/5/2025;Bank Transfer;Transfer;50,04;0,2;1
T00053008;U005003;22/5/2025;Bank Transfer;Transfer;29,34;0;0
T00053009;U005003;20/6/2025;Card Payment;Dining;15,24;0,15;1
T00053010;U005003;27/6/2025;Card Payment;Entertainment;18,9;0,19;1
T00053011;U005003;2/7/2025;Card Payment;Entertainment;55,27;0,55;1
T00053012;U005003;7/7/2025;Card Payment;Utilities;7,64;0,08;1
T00053013;U005003;2/7/2025;Card Payment;Fuel;52,58;0,53;1
T00053014;U005003;19/7/2025;Card Payment;Utilities;62,69;0,63;1
T00053015;U005003;9/7/2025;Card Payment;Fuel;22,19;0,22;1
T00053016;U005003;14/8/2025;Cash Withdrawal;ATM;20;0;0
T00053017;U005003;16/8/2025;Card Payment;Transport;52,54;0,53;1
T00053018;U005003;7/8/2025;Bank Transfer;Transfer;18,06;0,07;1
T00053019;U005003;13/8/2025;Bank Transfer;Transfer;15,17;0,06;1
T00053020;U005003;16/9/2025;Card Payment;Entertainment;26,51;0,27;1
T00053021;U005003;30/9/2025;Card Payment;Travel;37,63;0,38;1
T00053022;U005003;19/9/2025;Card Payment;Online Retail;46,93;0,47;1
T00053023;U005003;25/9/2025;Card Payment;Transport;31,29;0,31;1
T00053024;U005003;10/10/2025;Bank Transfer;Transfer;24,18;0;0
T00053025;U005003;28/10/2025;Card Payment;Online Retail;48,67;0,49;1
T00053026;U005003;14/11/2025;Bank Transfer;Transfer;33,03;0,13;1
T00053027;U005003;23/12/2025;Card Payment;Dining;15,97;0,16;1
T00053028;U005003;17/12/2025;Card Payment;Groceries;24,09;0,24;1
T00053029;U005003;1/12/2025;Card Payment;Dining;23,33;0,23;1
T00053030;U005004;24/5/2025;Card Payment;Groceries;22,62;0,14;1
T00053031;U005004;28/5/2025;Card Payment;Groceries;81,75;0,49;1
T00053032;U005004;29/5/2025;Bank Transfer;Transfer;38,88;0;0
T00053033;U005004;21/6/2025;Cash Withdrawal;ATM;150;0;0
T00053034;U005004;22/6/2025;Card Payment;Online Retail;80,36;0,48;1
T00053035;U005004;30/6/2025;Card Payment;Dining;19,01;0,11;1
T00053036;U005004;22/7/2025;Card Payment;Online Retail;55,84;0,34;1
T00053037;U005004;31/7/2025;Card Payment;Entertainment;46,66;0,28;1
T00053038;U005004;26/7/2025;Card Payment;Entertainment;10,64;0,06;1
T00053039;U005004;25/7/2025;Card Payment;Online Retail;24,14;0,14;1
T00053040;U005004;1/7/2025;Card Payment;Dining;27,65;0,17;1
T00053041;U005004;31/8/2025;Card Payment;Groceries;22,38;0,13;1
T00053042;U005004;12/8/2025;Cash Withdrawal;ATM;100;0;0
T00053043;U005004;15/8/2025;Card Payment;Dining;122,53;0,74;1
T00053044;U005004;3/9/2025;Card Payment;Groceries;26,68;0,16;1
T00053045;U005004;30/9/2025;Card Payment;Utilities;20,4;0,12;1
T00053046;U005004;20/9/2025;Card Payment;Dining;53,79;0,32;1
T00053047;U005004;26/9/2025;Card Payment;Dining;36,19;0,22;1
T00053048;U005004;16/11/2025;Card Payment;Travel;13,91;0,08;1
T00053049;U005004;27/11/2025;Card Payment;Dining;69,84;0,42;1
T00053050;U005004;26/11/2025;Bank Transfer;Transfer;26;0,05;1
T00053051;U005004;6/11/2025;Bank Transfer;Transfer;112,35;0,22;1
T00053052;U005004;5/11/2025;Card Payment;Groceries;25,17;0,15;1
T00053053;U005004;28/11/2025;Card Payment;Utilities;29,84;0,18;1
T00053054;U005004;20/11/2025;Bank Transfer;Transfer;131,5;0,26;1
T00053055;U005004;19/11/2025;Bank Transfer;Transfer;12,47;0,02;1
T00053056;U005004;9/12/2025;Card Payment;Groceries;17,24;0,1;1
T00053057;U005004;21/12/2025;Card Payment;Dining;34,08;0,2;1
T00053058;U005005;24/12/2025;Bank Transfer;Transfer;35,47;0,14;1
T00053059;U005007;30/7/2025;Bank Transfer;Transfer;65,29;0,2;1
T00053060;U005007;27/7/2025;Card Payment;Groceries;42,34;0,34;1
T00053061;U005007;31/7/2025;Card Payment;Online Retail;20,94;0,17;1
T00053062;U005007;20/7/2025;Bank Transfer;Transfer;84,84;0,25;1
T00053063;U005007;15/8/2025;Card Payment;Utilities;38,25;0,31;1
T00053064;U005007;30/9/2025;Card Payment;Travel;30,48;0,24;1
T00053065;U005007;5/10/2025;Card Payment;Transport;26,61;0,21;1
T00053066;U005007;8/10/2025;Cash Withdrawal;ATM;100;0;0
T00053067;U005007;5/11/2025;Card Payment;Utilities;48,01;0,38;1
T00053068;U005007;30/11/2025;Bank Transfer;Transfer;34,87;0,1;1
T00053069;U005007;30/11/2025;Bank Transfer;Transfer;39,71;0,12;1
T00053070;U005007;5/12/2025;Bank Transfer;Transfer;27,78;0,08;1
T00053071;U005007;16/12/2025;Card Payment;Online Retail;9,54;0,08;1
T00053072;U005007;27/12/2025;Card Payment;Dining;6,51;0,05;1
T00053073;U005007;18/12/2025;Bank Transfer;Transfer;10,35;0,03;1
T00053074;U005007;3/12/2025;Card Payment;Dining;12,09;0,1;1
T00053075;U005008;17/4/2025;Card Payment;Groceries;91,27;0,91;1
T00053076;U005008;18/4/2025;Card Payment;Fuel;25,58;0,26;1
T00053077;U005008;29/4/2025;Card Payment;Dining;8,72;0,09;1
T00053078;U005008;19/5/2025;Card Payment;Entertainment;36,74;0,37;1
T00053079;U005008;7/5/2025;Card Payment;Dining;53,75;0,54;1
T00053080;U005008;29/5/2025;Card Payment;Groceries;39,62;0,4;1
T00053081;U005008;6/5/2025;Card Payment;Transport;41,69;0,42;1
T00053082;U005008;11/5/2025;Card Payment;Entertainment;39,94;0,4;1
T00053083;U005008;27/5/2025;Card Payment;Transport;8,64;0,09;1
T00053084;U005008;3/5/2025;Card Payment;Transport;124,64;1,25;1
T00053085;U005008;11/6/2025;Bank Transfer;Transfer;18,74;0,07;1
T00053086;U005008;22/6/2025;Card Payment;Online Retail;13,54;0,14;1
T00053087;U005008;30/6/2025;Card Payment;Dining;25,56;0,26;1
T00053088;U005008;25/6/2025;Bank Transfer;Transfer;92,63;0,37;1
T00053089;U005008;7/7/2025;Bank Transfer;Transfer;28,55;0,11;1
T00053090;U005008;14/7/2025;Card Payment;Utilities;35,69;0,36;1
T00053091;U005008;7/7/2025;Card Payment;Utilities;47,83;0,48;1
T00053092;U005008;6/7/2025;Card Payment;Groceries;25,2;0,25;1
T00053093;U005008;21/8/2025;Cash Withdrawal;ATM;20;0;0
T00053094;U005008;5/8/2025;Card Payment;Online Retail;65,2;0,65;1
T00053095;U005008;27/8/2025;Card Payment;Fuel;18,48;0,18;1
T00053096;U005008;6/9/2025;Bank Transfer;Transfer;120,77;0;0
T00053097;U005008;10/9/2025;Card Payment;Fuel;31,18;0,31;1
T00053098;U005008;23/9/2025;Bank Transfer;Transfer;190,91;0,76;1
T00053099;U005008;18/9/2025;Card Payment;Dining;56,74;0,57;1
T00053100;U005008;16/9/2025;Card Payment;Dining;58,68;0,59;1
T00053101;U005010;30/11/2025;Card Payment;Groceries;24,38;0,24;1
T00053102;U005010;30/11/2025;Card Payment;Utilities;8,47;0,08;1
T00053103;U005010;30/11/2025;Card Payment;Groceries;28,07;0,28;1
T00053104;U005010;1/12/2025;Card Payment;Fuel;54,09;0,54;1
T00053105;U005010;30/12/2025;Card Payment;Transport;17,28;0,17;1
T00053106;U005010;21/12/2025;Bank Transfer;Transfer;43,75;0,18;1
T00053107;U005010;31/12/2025;Card Payment;Dining;26,65;0,27;1
T00053108;U005010;18/12/2025;Card Payment;Transport;76,72;0,77;1
T00053109;U005011;25/12/2025;Card Payment;Entertainment;131,39;1,05;1
T00053110;U005012;20/10/2025;Card Payment;Transport;15,37;0,12;1
T00053111;U005012;19/10/2025;Card Payment;Groceries;12,27;0,1;1
T00053112;U005012;29/10/2025;Card Payment;Online Retail;5,21;0,04;1
T00053113;U005012;20/10/2025;Card Payment;Dining;85,3;0,68;1
T00053114;U005012;30/10/2025;Card Payment;Online Retail;36,05;0,29;1
T00053115;U005013;27/4/2025;Bank Transfer;Transfer;84,37;0,17;1
T00053116;U005013;20/4/2025;Card Payment;Online Retail;16,13;0,1;1
T00053117;U005013;8/5/2025;Card Payment;Groceries;33,35;0,2;1
T00053118;U005013;21/5/2025;Card Payment;Dining;23,95;0,14;1
T00053119;U005013;30/5/2025;Card Payment;Travel;20,98;0,13;1
T00053120;U005013;17/5/2025;Card Payment;Transport;52,18;0,31;1
T00053121;U005013;3/5/2025;Card Payment;Dining;21,02;0,13;1
T00053122;U005013;30/6/2025;Card Payment;Fuel;38,27;0,23;1
T00053123;U005013;13/6/2025;Card Payment;Groceries;37,13;0,22;1
T00053124;U005013;8/6/2025;Bank Transfer;Transfer;410,22;0,82;1
T00053125;U005013;16/6/2025;Bank Transfer;Transfer;77,37;0;0
T00053126;U005013;16/6/2025;Card Payment;Entertainment;39,58;0,24;1
T00053127;U005013;24/7/2025;Card Payment;Travel;23,89;0,14;1
T00053128;U005013;23/7/2025;Card Payment;Online Retail;43,62;0,26;1
T00053129;U005013;22/7/2025;Card Payment;Utilities;13,06;0,08;1
T00053130;U005013;18/7/2025;Bank Transfer;Transfer;26,45;0,05;1
T00053131;U005013;13/7/2025;Bank Transfer;Transfer;44,63;0;0
T00053132;U005013;19/7/2025;Bank Transfer;Transfer;16,46;0,03;1
T00053133;U005013;17/7/2025;Card Payment;Transport;23,55;0,14;1
T00053134;U005013;6/7/2025;Card Payment;Entertainment;15,63;0,09;1
T00053135;U005013;6/7/2025;Card Payment;Utilities;43,57;0,26;1
T00053136;U005013;5/8/2025;Card Payment;Utilities;18,91;0,11;1
T00053137;U005013;10/8/2025;Card Payment;Travel;21,64;0,13;1
T00053138;U005013;19/8/2025;Card Payment;Entertainment;7,88;0,05;1
T00053139;U005013;6/8/2025;Bank Transfer;Transfer;59,01;0,12;1
T00053140;U005013;26/8/2025;Card Payment;Travel;18,13;0,11;1
T00053141;U005013;1/8/2025;Card Payment;Dining;13,03;0,08;1
T00053142;U005013;20/8/2025;Card Payment;Online Retail;6,21;0,04;1
T00053143;U005013;22/8/2025;Bank Transfer;Transfer;65,51;0,13;1
T00053144;U005013;24/8/2025;Card Payment;Groceries;27,24;0,16;1
T00053145;U005013;28/9/2025;Card Payment;Travel;36,12;0,22;1
T00053146;U005013;25/9/2025;Card Payment;Fuel;22,11;0,13;1
T00053147;U005013;18/10/2025;Card Payment;Entertainment;17,34;0,1;1
T00053148;U005013;18/10/2025;Card Payment;Utilities;13,49;0,08;1
T00053149;U005013;15/11/2025;Bank Transfer;Transfer;14,68;0,03;1
T00053150;U005013;27/11/2025;Card Payment;Transport;41,78;0,25;1
T00053151;U005013;18/11/2025;Bank Transfer;Transfer;25,2;0,05;1
T00053152;U005013;3/11/2025;Card Payment;Groceries;8,96;0,05;1
T00053153;U005013;2/11/2025;Card Payment;Groceries;90,2;0,54;1
T00053154;U005013;3/11/2025;Bank Transfer;Transfer;28,36;0,06;1
T00053155;U005013;9/12/2025;Card Payment;Groceries;56,14;0,34;1
T00053156;U005013;13/12/2025;Bank Transfer;Transfer;46,57;0;0
T00053157;U005013;12/12/2025;Card Payment;Entertainment;12,55;0,08;1
T00053158;U005014;26/2/2025;Card Payment;Utilities;21,99;0,22;1
T00053159;U005014;27/2/2025;Card Payment;Travel;26,67;0,27;1
T00053160;U005014;27/2/2025;Card Payment;Travel;31,97;0,32;1
T00053161;U005014;27/2/2025;Cash Withdrawal;ATM;40;0;0
T00053162;U005014;26/2/2025;Card Payment;Online Retail;49,77;0,5;1
T00053163;U005014;28/2/2025;Card Payment;Transport;11,79;0,12;1
T00053164;U005014;21/3/2025;Card Payment;Groceries;37,11;0,37;1
T00053165;U005014;27/3/2025;Card Payment;Dining;31,49;0,31;1
T00053166;U005014;22/3/2025;Card Payment;Online Retail;45,69;0,46;1
T00053167;U005014;12/3/2025;Card Payment;Online Retail;34,15;0,34;1
T00053168;U005014;6/3/2025;Card Payment;Utilities;33,95;0,34;1
T00053169;U005014;5/4/2025;Card Payment;Entertainment;11,08;0,11;1
T00053170;U005014;15/4/2025;Card Payment;Dining;30,89;0,31;1
T00053171;U005014;12/4/2025;Card Payment;Dining;31,5;0,32;1
T00053172;U005015;27/5/2025;Cash Withdrawal;ATM;150;0;0
T00053173;U005015;31/5/2025;Card Payment;Groceries;13,37;0,08;1
T00053174;U005015;26/5/2025;Card Payment;Transport;29;0,17;1
T00053175;U005015;21/6/2025;Card Payment;Dining;110,93;0,67;1
T00053176;U005015;25/6/2025;Bank Transfer;Transfer;74,79;0,15;1
T00053177;U005015;24/6/2025;Card Payment;Entertainment;5,36;0,03;1
T00053178;U005015;26/8/2025;Card Payment;Travel;44,82;0,27;1
T00053179;U005015;14/9/2025;Card Payment;Dining;57,79;0,35;1
T00053180;U005015;16/9/2025;Card Payment;Groceries;43,49;0,26;1
T00053181;U005015;30/10/2025;Card Payment;Online Retail;27,59;0,17;1
T00053182;U005015;15/10/2025;Card Payment;Online Retail;9,54;0,06;1
T00053183;U005015;18/10/2025;Bank Transfer;Transfer;135,86;0,27;1
T00053184;U005015;22/10/2025;Card Payment;Utilities;10,38;0,06;1
T00053185;U005015;21/10/2025;Bank Transfer;Transfer;44,61;0;0
T00053186;U005015;30/11/2025;Card Payment;Groceries;48,55;0,29;1
T00053187;U005015;10/11/2025;Card Payment;Groceries;37,73;0,23;1
T00053188;U005015;9/12/2025;Card Payment;Fuel;23,71;0,14;1
T00053189;U005015;7/12/2025;Card Payment;Dining;79,76;0,48;1
T00053190;U005015;26/12/2025;Card Payment;Dining;9,97;0,06;1
T00053191;U005015;6/12/2025;Card Payment;Dining;41,03;0,25;1
T00053192;U005015;28/12/2025;Card Payment;Entertainment;40,15;0,24;1
T00053193;U005016;15/7/2025;Card Payment;Entertainment;18,7;0,19;1
T00053194;U005016;18/7/2025;Card Payment;Transport;15,93;0,16;1
T00053195;U005016;18/7/2025;Card Payment;Entertainment;53,49;0,53;1
T00053196;U005016;8/7/2025;Card Payment;Online Retail;9,99;0,1;1
T00053197;U005016;23/8/2025;Card Payment;Dining;36,27;0,36;1
T00053198;U005016;10/8/2025;Card Payment;Entertainment;16,62;0,17;1
T00053199;U005016;10/8/2025;Card Payment;Travel;20,21;0,2;1
T00053200;U005016;11/8/2025;Card Payment;Utilities;15,23;0,15;1
T00053201;U005016;26/8/2025;Card Payment;Fuel;72,34;0,72;1
T00053202;U005016;12/9/2025;Bank Transfer;Transfer;115,87;0,46;1
T00053203;U005016;13/9/2025;Bank Transfer;Transfer;15,67;0;0
T00053204;U005016;3/10/2025;Card Payment;Transport;22,75;0,23;1
T00053205;U005016;16/10/2025;Card Payment;Travel;35,85;0,36;1
T00053206;U005016;25/11/2025;Bank Transfer;Transfer;54,1;0,22;1
T00053207;U005016;13/11/2025;Card Payment;Transport;47,65;0,48;1
T00053208;U005016;28/11/2025;Card Payment;Groceries;14,82;0,15;1
T00053209;U005016;18/12/2025;Bank Transfer;Transfer;19,21;0;0
T00053210;U005016;24/12/2025;Bank Transfer;Transfer;122,77;0,49;1
T00053211;U005016;20/12/2025;Bank Transfer;Transfer;45,17;0,18;1
T00053212;U005016;30/12/2025;Card Payment;Utilities;57,44;0,57;1
T00053213;U005016;20/12/2025;Card Payment;Travel;40,96;0,41;1
T00053214;U005017;20/7/2025;Bank Transfer;Transfer;74,59;0;0
T00053215;U005017;23/7/2025;Card Payment;Fuel;12,96;0,1;1
T00053216;U005017;18/7/2025;Card Payment;Fuel;63,77;0,51;1
T00053217;U005017;17/7/2025;Bank Transfer;Transfer;180,88;0,54;1
T00053218;U005017;20/7/2025;Bank Transfer;Transfer;15,79;0,05;1
T00053219;U005017;29/8/2025;Card Payment;Fuel;68,11;0,54;1
T00053220;U005017;19/8/2025;Card Payment;Fuel;36,98;0,3;1
T00053221;U005017;27/8/2025;Cash Withdrawal;ATM;20;0;0
T00053222;U005017;31/8/2025;Card Payment;Travel;23,63;0,19;1
T00053223;U005017;21/8/2025;Card Payment;Online Retail;19,33;0,15;1
T00053224;U005017;13/8/2025;Card Payment;Fuel;16,56;0,13;1
T00053225;U005017;10/8/2025;Card Payment;Transport;70,26;0,56;1
T00053226;U005017;29/9/2025;Card Payment;Travel;16,36;0,13;1
T00053227;U005017;17/9/2025;Card Payment;Groceries;11,66;0,09;1
T00053228;U005017;11/9/2025;Card Payment;Groceries;21,8;0,17;1
T00053229;U005017;29/9/2025;Card Payment;Groceries;30,21;0,24;1
T00053230;U005017;15/9/2025;Bank Transfer;Transfer;24,18;0;0
T00053231;U005017;24/9/2025;Card Payment;Groceries;70,81;0,57;1
T00053232;U005017;15/9/2025;Bank Transfer;Transfer;49,31;0,15;1
T00053233;U005017;26/10/2025;Card Payment;Online Retail;33,16;0,27;1
T00053234;U005017;27/10/2025;Card Payment;Dining;39,52;0,32;1
T00053235;U005017;22/10/2025;Card Payment;Entertainment;50,5;0,4;1
T00053236;U005017;20/10/2025;Card Payment;Groceries;156,88;1,26;1
T00053237;U005017;31/10/2025;Bank Transfer;Transfer;64,93;0,19;1
T00053238;U005017;21/10/2025;Card Payment;Dining;13,52;0,11;1
T00053239;U005017;30/10/2025;Card Payment;Online Retail;42,28;0,34;1
T00053240;U005017;12/11/2025;Bank Transfer;Transfer;56,87;0,17;1
T00053241;U005017;6/11/2025;Bank Transfer;Transfer;99,74;0,3;1
T00053242;U005017;23/11/2025;Bank Transfer;Transfer;218,34;0,66;1
T00053243;U005017;14/11/2025;Bank Transfer;Transfer;120,11;0;0
T00053244;U005017;23/11/2025;Card Payment;Groceries;45,3;0,36;1
T00053245;U005017;24/12/2025;Card Payment;Online Retail;32,5;0,26;1
T00053246;U005017;3/12/2025;Card Payment;Entertainment;19,01;0,15;1
T00053247;U005017;24/12/2025;Card Payment;Utilities;41,32;0,33;1
T00053248;U005017;7/12/2025;Card Payment;Online Retail;27,15;0,22;1
T00053249;U005017;5/12/2025;Card Payment;Travel;24,31;0,19;1
T00053250;U005017;15/12/2025;Cash Withdrawal;ATM;40;0;0
T00053251;U005017;9/12/2025;Card Payment;Online Retail;39,25;0,31;1
T00053252;U005017;8/12/2025;Card Payment;Entertainment;38,48;0,31;1
T00053253;U005018;12/11/2025;Card Payment;Groceries;20,06;0,2;1
T00053254;U005018;11/11/2025;Card Payment;Online Retail;38,31;0,38;1
T00053255;U005018;9/11/2025;Card Payment;Transport;14,8;0,15;1
T00053256;U005018;30/11/2025;Bank Transfer;Transfer;26,52;0,11;1
T00053257;U005018;20/11/2025;Card Payment;Utilities;76,8;0,77;1
T00053258;U005018;24/12/2025;Card Payment;Transport;38,8;0,39;1
T00053259;U005018;10/12/2025;Card Payment;Fuel;16,05;0,16;1
T00053260;U005018;4/12/2025;Card Payment;Entertainment;21,85;0,22;1
T00053261;U005018;19/12/2025;Bank Transfer;Transfer;55,37;0,22;1
T00053262;U005019;15/10/2025;Bank Transfer;Transfer;49,21;0,2;1
T00053263;U005019;13/10/2025;Card Payment;Groceries;23,19;0,23;1
T00053264;U005019;21/10/2025;Card Payment;Groceries;19,78;0,2;1
T00053265;U005019;18/10/2025;Bank Transfer;Transfer;160,39;0,64;1
T00053266;U005019;2/11/2025;Bank Transfer;Transfer;37,91;0,15;1
T00053267;U005019;6/11/2025;Card Payment;Groceries;58,42;0,58;1
T00053268;U005019;30/11/2025;Card Payment;Dining;57;0,57;1
T00053269;U005019;29/12/2025;Cash Withdrawal;ATM;40;1;1
T00053270;U005019;20/12/2025;Card Payment;Fuel;18,41;0,18;1
T00053271;U005019;30/12/2025;Bank Transfer;Transfer;37,37;0,15;1
T00053272;U005019;24/12/2025;Card Payment;Transport;41,14;0,41;1
T00053273;U005019;27/12/2025;Card Payment;Fuel;49,06;0,49;1
T00053274;U005021;5/3/2025;Card Payment;Transport;12,27;0,12;1
T00053275;U005021;19/3/2025;Card Payment;Transport;19,58;0,2;1
T00053276;U005021;9/3/2025;Card Payment;Groceries;26,58;0,27;1
T00053277;U005021;27/3/2025;Bank Transfer;Transfer;65,3;0;0
T00053278;U005021;29/3/2025;Card Payment;Transport;16,4;0,16;1
T00053279;U005021;17/3/2025;Card Payment;Transport;72,61;0,73;1
T00053280;U005021;30/3/2025;Card Payment;Online Retail;22,17;0,22;1
