subscription_row_id;user_id;month;plan_id;monthly_fee_eur
S000008897;U005490;1/5/2025;P03;14,99
S000008898;U005490;1/6/2025;P03;14,99
S000008899;U005490;1/7/2025;P03;14,99
S000008900;U005490;1/8/2025;P03;14,99
S000008901;U005490;1/9/2025;P03;14,99
S000008902;U005490;1/10/2025;P03;14,99
S000008903;U005490;1/11/2025;P03;14,99
S000008904;U005490;1/12/2025;P03;14,99
S000008905;U005492;1/3/2025;P02;6,99
S000008906;U005492;1/4/2025;P02;6,99
S000008907;U005492;1/5/2025;P02;6,99
S000008908;U005492;1/6/2025;P02;6,99
S000008909;U005492;1/7/2025;P02;6,99
S000008910;U005492;1/8/2025;P02;6,99
S000008911;U005492;1/9/2025;P02;6,99
S000008912;U005492;1/10/2025;P02;6,99
S000008913;U005492;1/11/2025;P02;6,99
S000008914;U005492;1/12/2025;P02;6,99
S000008915;U005494;1/11/2025;P02;6,99
S000008916;U005494;1/12/2025;P02;6,99
S000008917;U005502;1/11/2025;P03;14,99
S000008918;U005502;1/12/2025;P03;14,99
S000008919;U005516;1/9/2025;P03;14,99
S000008920;U005516;1/10/2025;P03;14,99
S000008921;U005516;1/11/2025;P03;14,99
S000008922;U005516;1/12/2025;P03;14,99
S000008923;U005518;1/8/2025;P02;6,99
S000008924;U005518;1/9/2025;P02;6,99
S000008925;U005518;1/10/2025;P02;6,99
S000008926;U005518;1/11/2025;P02;6,99
S000008927;U005518;1/12/2025;P02;6,99
S000008928;U005519;1/3/2025;P02;6,99
S000008929;U005519;1/4/2025;P02;6,99
S000008930;U005519;1/5/2025;P02;6,99
S000008931;U005519;1/6/2025;P02;6,99
S000008932;U005519;1/7/2025;P02;6,99
S000008933;U005519;1/8/2025;P02;6,99
S000008934;U005519;1/9/2025;P02;6,99
S000008935;U005519;1/10/2025;P02;6,99
S000008936;U005519;1/11/2025;P02;6,99
S000008937;U005519;1/12/2025;P02;6,99
S000008938;U005520;1/8/2025;P02;6,99
S000008939;U005520;1/9/2025;P02;6,99
S000008940;U005520;1/10/2025;P02;6,99
S000008941;U005520;1/11/2025;P02;6,99
S000008942;U005520;1/12/2025;P02;6,99
S000008943;U005521;1/7/2025;P02;6,99
S000008944;U005521;1/8/2025;P02;6,99
S000008945;U005521;1/9/2025;P02;6,99
S000008946;U005521;1/10/2025;P02;6,99
S000008947;U005521;1/11/2025;P02;6,99
S000008948;U005521;1/12/2025;P02;6,99
S000008949;U005532;1/10/2025;P02;6,99
S000008950;U005532;1/11/2025;P02;6,99
S000008951;U005532;1/12/2025;P02;6,99
S000008952;U005538;1/3/2025;P02;6,99
S000008953;U005538;1/4/2025;P02;6,99
S000008954;U005538;1/5/2025;P02;6,99
S000008955;U005538;1/6/2025;P02;6,99
S000008956;U005538;1/7/2025;P02;6,99
S000008957;U005538;1/8/2025;P02;6,99
S000008958;U005538;1/9/2025;P02;6,99
S000008959;U005538;1/10/2025;P02;6,99
S000008960;U005538;1/11/2025;P02;6,99
S000008961;U005538;1/12/2025;P02;6,99
S000008962;U005540;1/4/2025;P02;6,99
S000008963;U005540;1/5/2025;P02;6,99
S000008964;U005540;1/6/2025;P02;6,99
S000008965;U005540;1/7/2025;P02;6,99
S000008966;U005540;1/8/2025;P02;6,99
S000008967;U005540;1/9/2025;P02;6,99
S000008968;U005540;1/10/2025;P02;6,99
S000008969;U005540;1/11/2025;P02;6,99
S000008970;U005540;1/12/2025;P02;6,99
S000008971;U005549;1/12/2025;P02;6,99
S000008972;U005552;1/3/2025;P02;6,99
S000008973;U005552;1/4/2025;P02;6,99
S000008974;U005552;1/5/2025;P02;6,99
S000008975;U005552;1/6/2025;P02;6,99
S000008976;U005552;1/7/2025;P02;6,99
S000008977;U005552;1/8/2025;P02;6,99
S000008978;U005552;1/9/2025;P02;6,99
S000008979;U005552;1/10/2025;P02;6,99
S000008980;U005552;1/11/2025;P02;6,99
S000008981;U005552;1/12/2025;P02;6,99
S000008982;U005567;1/12/2025;P02;6,99
S000008983;U005568;1/2/2025;P02;6,99
S000008984;U005568;1/3/2025;P02;6,99
S000008985;U005568;1/4/2025;P02;6,99
S000008986;U005568;1/5/2025;P02;6,99
S000008987;U005568;1/6/2025;P02;6,99
S000008988;U005568;1/7/2025;P02;6,99
S000008989;U005568;1/8/2025;P02;6,99
S000008990;U005568;1/9/2025;P02;6,99
S000008991;U005568;1/10/2025;P02;6,99
S000008992;U005569;1/12/2025;P02;6,99
S000008993;U005570;1/12/2025;P02;6,99
S000008994;U005573;1/8/2025;P02;6,99
S000008995;U005573;1/9/2025;P02;6,99
S000008996;U005573;1/10/2025;P02;6,99
S000008997;U005573;1/11/2025;P02;6,99
S000008998;U005573;1/12/2025;P02;6,99
S000008999;U005574;1/11/2025;P02;6,99
S000009000;U005574;1/12/2025;P02;6,99
S000009001;U005575;1/11/2025;P02;6,99
S000009002;U005575;1/12/2025;P02;6,99
S000009003;U005576;1/10/2025;P02;6,99
S000009004;U005576;1/11/2025;P02;6,99
S000009005;U005576;1/12/2025;P02;6,99
S000009006;U005578;1/4/2025;P02;6,99
S000009007;U005578;1/5/2025;P02;6,99
S000009008;U005578;1/6/2025;P02;6,99
S000009009;U005578;1/7/2025;P02;6,99
S000009010;U005578;1/8/2025;P02;6,99
S000009011;U005578;1/9/2025;P02;6,99
S000009012;U005578;1/10/2025;P02;6,99
S000009013;U005590;1/2/2025;P02;6,99
S000009014;U005590;1/3/2025;P02;6,99
S000009015;U005590;1/4/2025;P02;6,99
S000009016;U005590;1/5/2025;P02;6,99
S000009017;U005590;1/6/2025;P02;6,99
S000009018;U005590;1/7/2025;P02;6,99
S000009019;U005590;1/8/2025;P02;6,99
S000009020;U005590;1/9/2025;P02;6,99
S000009021;U005590;1/10/2025;P02;6,99
S000009022;U005590;1/11/2025;P02;6,99
S000009023;U005590;1/12/2025;P02;6,99
S000009024;U005593;1/4/2025;P03;14,99
S000009025;U005593;1/5/2025;P03;14,99
S000009026;U005593;1/6/2025;P03;14,99
S000009027;U005593;1/7/2025;P03;14,99
S000009028;U005593;1/8/2025;P03;14,99
S000009029;U005593;1/9/2025;P03;14,99
S000009030;U005593;1/10/2025;P03;14,99
S000009031;U005593;1/11/2025;P03;14,99
S000009032;U005593;1/12/2025;P03;14,99
S000009033;U005594;1/5/2025;P02;6,99
S000009034;U005594;1/6/2025;P02;6,99
S000009035;U005594;1/7/2025;P02;6,99
S000009036;U005598;1/3/2025;P02;6,99
S000009037;U005598;1/4/2025;P02;6,99
S000009038;U005598;1/5/2025;P02;6,99
S000009039;U005598;1/6/2025;P02;6,99
S000009040;U005598;1/7/2025;P02;6,99
S000009041;U005598;1/8/2025;P02;6,99
S000009042;U005598;1/9/2025;P02;6,99
S000009043;U005598;1/10/2025;P02;6,99
S000009044;U005598;1/11/2025;P02;6,99
S000009045;U005598;1/12/2025;P02;6,99
S000009046;U005599;1/9/2025;P02;6,99
S000009047;U005599;1/10/2025;P02;6,99
S000009048;U005599;1/11/2025;P02;6,99
S000009049;U005599;1/12/2025;P02;6,99
S000009050;U005600;1/8/2025;P02;6,99
S000009051;U005600;1/9/2025;P02;6,99
S000009052;U005600;1/10/2025;P02;6,99
S000009053;U005600;1/11/2025;P02;6,99
S000009054;U005600;1/12/2025;P02;6,99
S000009055;U005601;1/2/2025;P03;14,99
S000009056;U005601;1/3/2025;P03;14,99
S000009057;U005601;1/4/2025;P03;14,99
S000009058;U005601;1/5/2025;P03;14,99
S000009059;U005601;1/6/2025;P03;14,99
S000009060;U005601;1/7/2025;P03;14,99
S000009061;U005601;1/8/2025;P03;14,99
S000009062;U005601;1/9/2025;P03;14,99
S000009063;U005601;1/10/2025;P03;14,99
S000009064;U005601;1/11/2025;P03;14,99
S000009065;U005601;1/12/2025;P03;14,99
S000009066;U005609;1/8/2025;P02;6,99
S000009067;U005609;1/9/2025;P02;6,99
S000009068;U005609;1/10/2025;P02;6,99
S000009069;U005609;1/11/2025;P02;6,99
S000009070;U005609;1/12/2025;P02;6,99
S000009071;U005611;1/11/2025;P02;6,99
S000009072;U005611;1/12/2025;P02;6,99
S000009073;U005612;1/6/2025;P02;6,99
S000009074;U005612;1/7/2025;P02;6,99
S000009075;U005612;1/8/2025;P02;6,99
S000009076;U005612;1/9/2025;P02;6,99
S000009077;U005612;1/10/2025;P02;6,99
S000009078;U005612;1/11/2025;P02;6,99
S000009079;U005612;1/12/2025;P02;6,99
S000009080;U005616;1/2/2025;P02;6,99
S000009081;U005616;1/3/2025;P02;6,99
S000009082;U005617;1/7/2025;P02;6,99
S000009083;U005617;1/8/2025;P02;6,99
S000009084;U005617;1/9/2025;P02;6,99
S000009085;U005617;1/10/2025;P02;6,99
S000009086;U005617;1/11/2025;P02;6,99
S000009087;U005617;1/12/2025;P02;6,99
S000009088;U005619;1/2/2025;P02;6,99
S000009089;U005619;1/3/2025;P02;6,99
S000009090;U005619;1/4/2025;P02;6,99
S000009091;U005619;1/5/2025;P02;6,99
S000009092;U005619;1/6/2025;P02;6,99
S000009093;U005619;1/7/2025;P02;6,99
S000009094;U005619;1/8/2025;P02;6,99
S000009095;U005619;1/9/2025;P02;6,99
S000009096;U005619;1/10/2025;P02;6,99
S000009097;U005619;1/11/2025;P02;6,99
S000009098;U005620;1/1/2025;P02;6,99
S000009099;U005620;1/2/2025;P02;6,99
S000009100;U005620;1/3/2025;P02;6,99
S000009101;U005620;1/4/2025;P02;6,99
S000009102;U005620;1/5/2025;P02;6,99
S000009103;U005620;1/6/2025;P02;6,99
S000009104;U005620;1/7/2025;P02;6,99
S000009105;U005620;1/8/2025;P02;6,99
S000009106;U005620;1/9/2025;P02;6,99
S000009107;U005620;1/10/2025;P02;6,99
S000009108;U005620;1/11/2025;P02;6,99
S000009109;U005620;1/12/2025;P02;6,99
S000009110;U005625;1/10/2025;P02;6,99
S000009111;U005625;1/11/2025;P02;6,99
S000009112;U005625;1/12/2025;P02;6,99
S000009113;U005627;1/6/2025;P02;6,99
S000009114;U005627;1/7/2025;P02;6,99
S000009115;U005627;1/8/2025;P02;6,99
S000009116;U005628;1/9/2025;P02;6,99
S000009117;U005628;1/10/2025;P02;6,99
S000009118;U005634;1/3/2025;P02;6,99
S000009119;U005634;1/4/2025;P02;6,99
S000009120;U005635;1/10/2025;P02;6,99
S000009121;U005635;1/11/2025;P02;6,99
S000009122;U005635;1/12/2025;P02;6,99
S000009123;U005638;1/4/2025;P03;14,99
S000009124;U005638;1/5/2025;P03;14,99
S000009125;U005638;1/6/2025;P03;14,99
S000009126;U005638;1/7/2025;P03;14,99
S000009127;U005638;1/8/2025;P03;14,99
S000009128;U005646;1/9/2025;P02;6,99
S000009129;U005646;1/10/2025;P02;6,99
S000009130;U005646;1/11/2025;P02;6,99
S000009131;U005646;1/12/2025;P02;6,99
S000009132;U005650;1/6/2025;P02;6,99
S000009133;U005650;1/7/2025;P02;6,99
S000009134;U005650;1/8/2025;P02;6,99
S000009135;U005650;1/9/2025;P02;6,99
S000009136;U005650;1/10/2025;P02;6,99
S000009137;U005650;1/11/2025;P02;6,99
S000009138;U005650;1/12/2025;P02;6,99
S000009139;U005655;1/2/2025;P02;6,99
S000009140;U005655;1/3/2025;P02;6,99
S000009141;U005655;1/4/2025;P02;6,99
S000009142;U005655;1/5/2025;P02;6,99
S000009143;U005655;1/6/2025;P02;6,99
S000009144;U005655;1/7/2025;P02;6,99
S000009145;U005655;1/8/2025;P02;6,99
S000009146;U005655;1/9/2025;P02;6,99
S000009147;U005655;1/10/2025;P02;6,99
S000009148;U005655;1/11/2025;P02;6,99
S000009149;U005655;1/12/2025;P02;6,99
S000009150;U005662;1/11/2025;P02;6,99
S000009151;U005662;1/12/2025;P02;6,99
S000009152;U005663;1/6/2025;P02;6,99
S000009153;U005663;1/7/2025;P02;6,99
S000009154;U005663;1/8/2025;P02;6,99
S000009155;U005663;1/9/2025;P02;6,99
S000009156;U005663;1/10/2025;P02;6,99
S000009157;U005663;1/11/2025;P02;6,99
S000009158;U005663;1/12/2025;P03;14,99
S000009159;U005665;1/2/2025;P02;6,99
S000009160;U005665;1/3/2025;P02;6,99
S000009161;U005665;1/4/2025;P02;6,99
S000009162;U005665;1/5/2025;P02;6,99
S000009163;U005665;1/6/2025;P02;6,99
S000009164;U005665;1/7/2025;P02;6,99
S000009165;U005665;1/8/2025;P02;6,99
S000009166;U005665;1/9/2025;P02;6,99
S000009167;U005665;1/10/2025;P02;6,99
S000009168;U005665;1/11/2025;P02;6,99
S000009169;U005665;1/12/2025;P02;6,99
S000009170;U005668;1/11/2025;P03;14,99
S000009171;U005668;1/12/2025;P03;14,99
S000009172;U005672;1/6/2025;P03;14,99
S000009173;U005672;1/7/2025;P03;14,99
S000009174;U005672;1/8/2025;P03;14,99
S000009175;U005672;1/9/2025;P03;14,99
S000009176;U005672;1/10/2025;P03;14,99
S000009177;U005672;1/11/2025;P03;14,99
S000009178;U005674;1/12/2025;P02;6,99
S000009179;U005678;1/9/2025;P02;6,99
S000009180;U005678;1/10/2025;P02;6,99
S000009181;U005678;1/11/2025;P02;6,99
S000009182;U005678;1/12/2025;P02;6,99
S000009183;U005680;1/7/2025;P02;6,99
S000009184;U005680;1/8/2025;P02;6,99
S000009185;U005680;1/9/2025;P02;6,99
S000009186;U005680;1/10/2025;P02;6,99
S000009187;U005680;1/11/2025;P02;6,99
S000009188;U005680;1/12/2025;P02;6,99
S000009189;U005682;1/3/2025;P02;6,99
S000009190;U005682;1/4/2025;P02;6,99
S000009191;U005682;1/5/2025;P02;6,99
S000009192;U005682;1/6/2025;P02;6,99
S000009193;U005689;1/7/2025;P03;14,99
S000009194;U005689;1/8/2025;P03;14,99
S000009195;U005689;1/9/2025;P03;14,99
S000009196;U005689;1/10/2025;P03;14,99
S000009197;U005689;1/11/2025;P03;14,99
S000009198;U005689;1/12/2025;P03;14,99
S000009199;U005695;1/11/2025;P03;14,99
S000009200;U005695;1/12/2025;P03;14,99
S000009201;U005701;1/6/2025;P02;6,99
S000009202;U005701;1/7/2025;P02;6,99
S000009203;U005701;1/8/2025;P02;6,99
S000009204;U005701;1/9/2025;P02;6,99
S000009205;U005701;1/10/2025;P02;6,99
S000009206;U005701;1/11/2025;P02;6,99
S000009207;U005701;1/12/2025;P02;6,99
S000009208;U005705;1/9/2025;P03;14,99
S000009209;U005705;1/10/2025;P03;14,99
S000009210;U005705;1/11/2025;P03;14,99
S000009211;U005705;1/12/2025;P03;14,99
S000009212;U005714;1/7/2025;P02;6,99
S000009213;U005714;1/8/2025;P02;6,99
S000009214;U005714;1/9/2025;P02;6,99
S000009215;U005714;1/10/2025;P02;6,99
S000009216;U005714;1/11/2025;P02;6,99
S000009217;U005714;1/12/2025;P02;6,99
S000009218;U005730;1/10/2025;P03;14,99
S000009219;U005730;1/11/2025;P03;14,99
S000009220;U005730;1/12/2025;P03;14,99
S000009221;U005733;1/3/2025;P02;6,99
S000009222;U005733;1/4/2025;P02;6,99
S000009223;U005733;1/5/2025;P02;6,99
S000009224;U005733;1/6/2025;P02;6,99
S000009225;U005733;1/7/2025;P02;6,99
S000009226;U005733;1/8/2025;P02;6,99
S000009227;U005733;1/9/2025;P02;6,99
S000009228;U005733;1/10/2025;P02;6,99
S000009229;U005733;1/11/2025;P02;6,99
S000009230;U005733;1/12/2025;P02;6,99
S000009231;U005736;1/8/2025;P02;6,99
S000009232;U005736;1/9/2025;P02;6,99
S000009233;U005736;1/10/2025;P02;6,99
S000009234;U005736;1/11/2025;P02;6,99
S000009235;U005736;1/12/2025;P02;6,99
S000009236;U005745;1/10/2025;P02;6,99
S000009237;U005745;1/11/2025;P02;6,99
S000009238;U005745;1/12/2025;P02;6,99
S000009239;U005746;1/2/2025;P03;14,99
S000009240;U005746;1/3/2025;P03;14,99
S000009241;U005746;1/4/2025;P03;14,99
S000009242;U005746;1/5/2025;P03;14,99
S000009243;U005746;1/6/2025;P03;14,99
S000009244;U005746;1/7/2025;P03;14,99
S000009245;U005746;1/8/2025;P03;14,99
S000009246;U005746;1/9/2025;P03;14,99
S000009247;U005746;1/10/2025;P03;14,99
S000009248;U005746;1/11/2025;P03;14,99
S000009249;U005746;1/12/2025;P03;14,99
S000009250;U005750;1/3/2025;P02;6,99
S000009251;U005750;1/4/2025;P02;6,99
S000009252;U005750;1/5/2025;P02;6,99
S000009253;U005751;1/9/2025;P02;6,99
S000009254;U005751;1/10/2025;P02;6,99
S000009255;U005751;1/11/2025;P02;6,99
S000009256;U005751;1/12/2025;P02;6,99
S000009257;U005752;1/3/2025;P02;6,99
S000009258;U005752;1/4/2025;P02;6,99
S000009259;U005752;1/5/2025;P02;6,99
S000009260;U005752;1/6/2025;P02;6,99
S000009261;U005752;1/7/2025;P02;6,99
S000009262;U005752;1/8/2025;P02;6,99
S000009263;U005752;1/9/2025;P02;6,99
S000009264;U005753;1/8/2025;P02;6,99
S000009265;U005753;1/9/2025;P02;6,99
S000009266;U005753;1/10/2025;P02;6,99
S000009267;U005753;1/11/2025;P02;6,99
S000009268;U005753;1/12/2025;P02;6,99
S000009269;U005761;1/7/2025;P03;14,99
S000009270;U005761;1/8/2025;P03;14,99
S000009271;U005761;1/9/2025;P03;14,99
S000009272;U005761;1/10/2025;P03;14,99
S000009273;U005761;1/11/2025;P03;14,99
S000009274;U005761;1/12/2025;P03;14,99
S000009275;U005763;1/3/2025;P02;6,99
S000009276;U005763;1/4/2025;P02;6,99
S000009277;U005763;1/5/2025;P02;6,99
S000009278;U005763;1/6/2025;P02;6,99
S000009279;U005763;1/7/2025;P02;6,99
S000009280;U005763;1/8/2025;P02;6,99
S000009281;U005763;1/9/2025;P02;6,99
S000009282;U005763;1/10/2025;P02;6,99
S000009283;U005763;1/11/2025;P02;6,99
S000009284;U005763;1/12/2025;P02;6,99
S000009285;U005768;1/6/2025;P02;6,99
S000009286;U005768;1/7/2025;P02;6,99
S000009287;U005768;1/8/2025;P02;6,99
S000009288;U005768;1/9/2025;P02;6,99
S000009289;U005768;1/10/2025;P02;6,99
S000009290;U005768;1/11/2025;P02;6,99
S000009291;U005768;1/12/2025;P02;6,99
S000009292;U005770;1/10/2025;P02;6,99
S000009293;U005770;1/11/2025;P02;6,99
S000009294;U005770;1/12/2025;P02;6,99
S000009295;U005771;1/3/2025;P02;6,99
S000009296;U005771;1/4/2025;P02;6,99
S000009297;U005771;1/5/2025;P02;6,99
S000009298;U005771;1/6/2025;P02;6,99
S000009299;U005771;1/7/2025;P02;6,99
S000009300;U005771;1/8/2025;P02;6,99
S000009301;U005771;1/9/2025;P02;6,99
S000009302;U005771;1/10/2025;P02;6,99
S000009303;U005771;1/11/2025;P02;6,99
S000009304;U005771;1/12/2025;P02;6,99
S000009305;U005778;1/10/2025;P03;14,99
S000009306;U005778;1/11/2025;P03;14,99
S000009307;U005778;1/12/2025;P03;14,99
S000009308;U005779;1/6/2025;P02;6,99
S000009309;U005780;1/11/2025;P02;6,99
S000009310;U005780;1/12/2025;P02;6,99
S000009311;U005783;1/4/2025;P02;6,99
S000009312;U005783;1/5/2025;P02;6,99
S000009313;U005783;1/6/2025;P02;6,99
S000009314;U005783;1/7/2025;P02;6,99
S000009315;U005783;1/8/2025;P02;6,99
S000009316;U005783;1/9/2025;P02;6,99
S000009317;U005783;1/10/2025;P02;6,99
S000009318;U005786;1/7/2025;P02;6,99
S000009319;U005786;1/8/2025;P02;6,99
S000009320;U005786;1/9/2025;P02;6,99
S000009321;U005786;1/10/2025;P02;6,99
S000009322;U005786;1/11/2025;P03;14,99
S000009323;U005786;1/12/2025;P03;14,99
S000009324;U005787;1/5/2025;P02;6,99
S000009325;U005787;1/6/2025;P02;6,99
S000009326;U005787;1/7/2025;P02;6,99
S000009327;U005787;1/8/2025;P02;6,99
S000009328;U005787;1/9/2025;P02;6,99
S000009329;U005787;1/10/2025;P02;6,99
S000009330;U005787;1/11/2025;P02;6,99
S000009331;U005787;1/12/2025;P02;6,99
S000009332;U005789;1/7/2025;P02;6,99
S000009333;U005789;1/8/2025;P02;6,99
S000009334;U005789;1/9/2025;P02;6,99
S000009335;U005789;1/10/2025;P02;6,99
S000009336;U005789;1/11/2025;P02;6,99
S000009337;U005789;1/12/2025;P02;6,99
S000009338;U005797;1/6/2025;P02;6,99
S000009339;U005797;1/7/2025;P02;6,99
S000009340;U005797;1/8/2025;P02;6,99
S000009341;U005797;1/9/2025;P02;6,99
S000009342;U005797;1/10/2025;P02;6,99
S000009343;U005797;1/11/2025;P02;6,99
S000009344;U005797;1/12/2025;P02;6,99
S000009345;U005798;1/3/2025;P02;6,99
S000009346;U005798;1/4/2025;P02;6,99
S000009347;U005798;1/5/2025;P02;6,99
S000009348;U005798;1/6/2025;P02;6,99
S000009349;U005798;1/7/2025;P02;6,99
S000009350;U005798;1/8/2025;P02;6,99
S000009351;U005798;1/9/2025;P02;6,99
S000009352;U005798;1/10/2025;P02;6,99
S000009353;U005798;1/11/2025;P02;6,99
S000009354;U005798;1/12/2025;P02;6,99
S000009355;U005799;1/1/2025;P02;6,99
S000009356;U005799;1/2/2025;P02;6,99
S000009357;U005799;1/3/2025;P02;6,99
S000009358;U005799;1/4/2025;P02;6,99
S000009359;U005799;1/5/2025;P02;6,99
S000009360;U005799;1/6/2025;P02;6,99
S000009361;U005799;1/7/2025;P02;6,99
S000009362;U005799;1/8/2025;P02;6,99
S000009363;U005799;1/9/2025;P02;6,99
S000009364;U005799;1/10/2025;P02;6,99
S000009365;U005799;1/11/2025;P02;6,99
S000009366;U005799;1/12/2025;P02;6,99
S000009367;U005801;1/4/2025;P02;6,99
S000009368;U005801;1/5/2025;P02;6,99
S000009369;U005801;1/6/2025;P02;6,99
S000009370;U005801;1/7/2025;P02;6,99
S000009371;U005801;1/8/2025;P02;6,99
S000009372;U005801;1/9/2025;P02;6,99
S000009373;U005801;1/10/2025;P02;6,99
S000009374;U005801;1/11/2025;P02;6,99
S000009375;U005801;1/12/2025;P02;6,99
S000009376;U005808;1/7/2025;P03;14,99
S000009377;U005808;1/8/2025;P03;14,99
S000009378;U005808;1/9/2025;P03;14,99
S000009379;U005808;1/10/2025;P03;14,99
S000009380;U005808;1/11/2025;P03;14,99
S000009381;U005808;1/12/2025;P03;14,99
S000009382;U005813;1/4/2025;P03;14,99
S000009383;U005813;1/5/2025;P03;14,99
S000009384;U005813;1/6/2025;P03;14,99
S000009385;U005813;1/7/2025;P03;14,99
S000009386;U005813;1/8/2025;P03;14,99
S000009387;U005813;1/9/2025;P03;14,99
S000009388;U005813;1/10/2025;P03;14,99
S000009389;U005813;1/11/2025;P03;14,99
S000009390;U005813;1/12/2025;P03;14,99
S000009391;U005822;1/7/2025;P02;6,99
S000009392;U005822;1/8/2025;P02;6,99
S000009393;U005822;1/9/2025;P02;6,99
S000009394;U005822;1/10/2025;P02;6,99
S000009395;U005822;1/11/2025;P02;6,99
S000009396;U005822;1/12/2025;P02;6,99
S000009397;U005833;1/11/2025;P02;6,99
S000009398;U005833;1/12/2025;P02;6,99
S000009399;U005835;1/4/2025;P03;14,99
S000009400;U005835;1/5/2025;P03;14,99
S000009401;U005835;1/6/2025;P03;14,99
S000009402;U005835;1/7/2025;P03;14,99
S000009403;U005835;1/8/2025;P03;14,99
S000009404;U005835;1/9/2025;P03;14,99
S000009405;U005835;1/10/2025;P03;14,99
S000009406;U005835;1/11/2025;P03;14,99
S000009407;U005835;1/12/2025;P03;14,99
S000009408;U005838;1/11/2025;P02;6,99
S000009409;U005838;1/12/2025;P02;6,99
S000009410;U005840;1/8/2025;P03;14,99
S000009411;U005840;1/9/2025;P03;14,99
S000009412;U005840;1/10/2025;P03;14,99
S000009413;U005840;1/11/2025;P03;14,99
S000009414;U005840;1/12/2025;P03;14,99
S000009415;U005845;1/5/2025;P02;6,99
S000009416;U005845;1/6/2025;P02;6,99
S000009417;U005845;1/7/2025;P02;6,99
S000009418;U005845;1/8/2025;P02;6,99
S000009419;U005845;1/9/2025;P02;6,99
S000009420;U005845;1/10/2025;P02;6,99
S000009421;U005845;1/11/2025;P02;6,99
S000009422;U005845;1/12/2025;P02;6,99
S000009423;U005846;1/12/2025;P02;6,99
S000009424;U005848;1/8/2025;P02;6,99
S000009425;U005848;1/9/2025;P02;6,99
S000009426;U005848;1/10/2025;P02;6,99
S000009427;U005848;1/11/2025;P02;6,99
S000009428;U005848;1/12/2025;P02;6,99
S000009429;U005849;1/12/2025;P02;6,99
S000009430;U005852;1/3/2025;P02;6,99
S000009431;U005852;1/4/2025;P02;6,99
S000009432;U005852;1/5/2025;P02;6,99
S000009433;U005852;1/6/2025;P02;6,99
S000009434;U005852;1/7/2025;P02;6,99
S000009435;U005852;1/8/2025;P02;6,99
S000009436;U005852;1/9/2025;P02;6,99
S000009437;U005852;1/10/2025;P02;6,99
S000009438;U005852;1/11/2025;P02;6,99
S000009439;U005852;1/12/2025;P02;6,99
S000009440;U005853;1/11/2025;P02;6,99
S000009441;U005853;1/12/2025;P02;6,99
S000009442;U005857;1/12/2025;P02;6,99
S000009443;U005859;1/1/2025;P02;6,99
S000009444;U005859;1/2/2025;P02;6,99
S000009445;U005859;1/3/2025;P02;6,99
S000009446;U005859;1/4/2025;P02;6,99
S000009447;U005859;1/5/2025;P02;6,99
S000009448;U005859;1/6/2025;P02;6,99
S000009449;U005859;1/7/2025;P02;6,99
S000009450;U005859;1/8/2025;P02;6,99
S000009451;U005859;1/9/2025;P02;6,99
S000009452;U005859;1/10/2025;P02;6,99
S000009453;U005859;1/11/2025;P02;6,99
S000009454;U005859;1/12/2025;P02;6,99
S000009455;U005862;1/11/2025;P02;6,99
S000009456;U005862;1/12/2025;P02;6,99
S000009457;U005872;1/5/2025;P02;6,99
S000009458;U005872;1/6/2025;P02;6,99
S000009459;U005872;1/7/2025;P02;6,99
S000009460;U005872;1/8/2025;P02;6,99
S000009461;U005872;1/9/2025;P02;6,99
S000009462;U005872;1/10/2025;P02;6,99
S000009463;U005872;1/11/2025;P02;6,99
S000009464;U005872;1/12/2025;P02;6,99
S000009465;U005874;1/7/2025;P02;6,99
S000009466;U005874;1/8/2025;P02;6,99
S000009467;U005874;1/9/2025;P02;6,99
S000009468;U005874;1/10/2025;P02;6,99
S000009469;U005874;1/11/2025;P02;6,99
S000009470;U005874;1/12/2025;P02;6,99
S000009471;U005877;1/6/2025;P02;6,99
S000009472;U005877;1/7/2025;P02;6,99
S000009473;U005877;1/8/2025;P02;6,99
S000009474;U005877;1/9/2025;P02;6,99
S000009475;U005877;1/10/2025;P02;6,99
S000009476;U005877;1/11/2025;P02;6,99
S000009477;U005877;1/12/2025;P02;6,99
S000009478;U005878;1/3/2025;P02;6,99
S000009479;U005878;1/4/2025;P02;6,99
S000009480;U005878;1/5/2025;P02;6,99
S000009481;U005878;1/6/2025;P02;6,99
S000009482;U005878;1/7/2025;P02;6,99
S000009483;U005878;1/8/2025;P02;6,99
S000009484;U005879;1/7/2025;P02;6,99
S000009485;U005879;1/8/2025;P02;6,99
